Cluster	ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	geneSymbol
Ko_Oe_Beta2	BP	GO:0090630	activation of GTPase activity	21/2899	86/29872	0.244186046511628	2.51615232197149	4.61604815559938	5.6586380923897e-05	0.000281482784308504	0.000151199613448646	Dock7/Tbc1d1/Rasgrf1/Rcc2/Ndel1/Crkl/Tsc1/Agap1/Pip5k1a/Tbc1d9b/Ralgapa2/Tbc1d22b/Rangap1/Bcr/Rapgef1/Abr/Tbc1d15/Ralgapb/Usp6nl/Tbc1d5/Crk	21	Dock7/Tbc1d1/Rasgrf1/Rcc2/Ndel1/Crkl/Tsc1/Agap1/Pip5k1a/Tbc1d9b/Ralgapa2/Tbc1d22b/Rangap1/Bcr/Rapgef1/Abr/Tbc1d15/Ralgapb/Usp6nl/Tbc1d5/Crk
Ko_Oe_Beta2	BP	GO:0014742	positive regulation of muscle hypertrophy	14/2899	45/29872	0.311111111111111	3.20576443984516	4.85450511662891	5.81664911900406e-05	0.00028898186889425	0.000155227776994665	Mef2a/Camk2d/Rock2/Ece1/Ppp3ca/Prkca/Rock1/Slc25a4/Mtor/Ep300/Ddx39b/Adk/Mtpn/Nr3c1	14	Mef2a/Camk2d/Rock2/Ece1/Ppp3ca/Prkca/Rock1/Slc25a4/Mtor/Ep300/Ddx39b/Adk/Mtpn/Nr3c1
Ko_Oe_Beta2	BP	GO:2000785	regulation of autophagosome assembly	14/2899	45/29872	0.311111111111111	3.20576443984516	4.85450511662891	5.81664911900406e-05	0.00028898186889425	0.000155227776994665	Wipi1/Atg2a/Ift20/Scfd1/Sec22b/Mtor/Sh3glb1/Mtmr3/Ubqln2/Pikfyve/Rab3gap2/Nupr1/Rab3gap1/Tmem39a	14	Wipi1/Atg2a/Ift20/Scfd1/Sec22b/Mtor/Sh3glb1/Mtmr3/Ubqln2/Pikfyve/Rab3gap2/Nupr1/Rab3gap1/Tmem39a
Ko_Oe_Beta2	BP	GO:0045444	fat cell differentiation	47/2899	270/29872	0.174074074074074	1.79370153181812	4.2949977022224	5.88216555750499e-05	0.000292054653989836	0.000156878335908258	Bnip3/Arid5b/Zfp36l2/Cntnap2/Mex3c/Vegfa/Mapk14/Creb1/Rora/Fam120b/Syap1/Ap1s2/Atf2/Nucb2/Nipbl/Plcb1/Gsk3b/Atf5/Fto/Axin1/Foxo1/Trio/Per2/Mtor/Atat1/Zfp516/Ep300/Gps2/Pias1/Ccnd1/Senp2/Asxl2/Eif2ak3/Tbl1x/Hnrnpu/Sdf4/Flcn/Sod2/Med1/Zbtb7a/Xbp1/Ddit3/Cebpb/Lrp6/Itga6/Fndc3b/Id2	47	Bnip3/Arid5b/Zfp36l2/Cntnap2/Mex3c/Vegfa/Mapk14/Creb1/Rora/Fam120b/Syap1/Ap1s2/Atf2/Nucb2/Nipbl/Plcb1/Gsk3b/Atf5/Fto/Axin1/Foxo1/Trio/Per2/Mtor/Atat1/Zfp516/Ep300/Gps2/Pias1/Ccnd1/Senp2/Asxl2/Eif2ak3/Tbl1x/Hnrnpu/Sdf4/Flcn/Sod2/Med1/Zbtb7a/Xbp1/Ddit3/Cebpb/Lrp6/Itga6/Fndc3b/Id2
Ko_Oe_Beta2	BP	GO:0060562	epithelial tube morphogenesis	63/2899	395/29872	0.159493670886076	1.64346151662948	4.22049944758282	5.88885923480066e-05	0.000292204828323691	0.000156959002657681	Maged1/Ski/Clic4/Vegfa/Rock2/Acvr1/Traf6/Kdm6a/Smad4/Ext1/Sec24b/Stard13/Mtss1/Pkd1/Phb2/Arid1a/Pkd2/Pbx1/Map3k7/Dlg1/Tsc1/Shroom3/Setd2/Mthfd1l/Kdm2a/Bsg/Ccm2/Foxp1/Fgfr2/Mib1/Ctnnb1/Lias/Kdm5b/Arhgap35/Opa1/Kdm2b/Hif1a/Btrc/Gatad2a/Hectd1/Specc1l/Wnt4/Brd2/Tead1/Med1/Tmed2/Nup50/Ppp1ca/Rhoa/Spint2/Pfn1/Enah/Kras/Prickle1/Lrp6/Psen1/Prkacb/Esrp1/Dicer1/Cfl1/Rps7/Nr3c1/Nckap1	63	Maged1/Ski/Clic4/Vegfa/Rock2/Acvr1/Traf6/Kdm6a/Smad4/Ext1/Sec24b/Stard13/Mtss1/Pkd1/Phb2/Arid1a/Pkd2/Pbx1/Map3k7/Dlg1/Tsc1/Shroom3/Setd2/Mthfd1l/Kdm2a/Bsg/Ccm2/Foxp1/Fgfr2/Mib1/Ctnnb1/Lias/Kdm5b/Arhgap35/Opa1/Kdm2b/Hif1a/Btrc/Gatad2a/Hectd1/Specc1l/Wnt4/Brd2/Tead1/Med1/Tmed2/Nup50/Ppp1ca/Rhoa/Spint2/Pfn1/Enah/Kras/Prickle1/Lrp6/Psen1/Prkacb/Esrp1/Dicer1/Cfl1/Rps7/Nr3c1/Nckap1
Ko_Oe_Beta2	BP	GO:0010507	negative regulation of autophagy	20/2899	80/29872	0.25	2.57606071058986	4.62756437423482	5.89757144791339e-05	0.000292272924774003	0.000156995580940753	Dap/Mcl1/Scfd1/Rragc/Sec22b/Tsc1/Usp36/Mtor/Wnk1/Stat3/Ep300/Rptor/Eif4g2/Herc1/Slc7a5/Rragd/Nupr1/Tmem39a/Eif4g1/Golga2	20	Dap/Mcl1/Scfd1/Rragc/Sec22b/Tsc1/Usp36/Mtor/Wnk1/Stat3/Ep300/Rptor/Eif4g2/Herc1/Slc7a5/Rragd/Nupr1/Tmem39a/Eif4g1/Golga2
Ko_Oe_Beta2	BP	GO:0061614	miRNA transcription	20/2899	80/29872	0.25	2.57606071058986	4.62756437423482	5.89757144791339e-05	0.000292272924774003	0.000156995580940753	Pax6/App/Tgfbr1/Smad4/Gnl3/Foxo3/Egr1/Stat3/Ctcf/Smarca4/Ddx5/Hif1a/Ddx17/Jun/Ncor1/Tead1/Bmpr1a/Yy1/Nr3c1/Fos	20	Pax6/App/Tgfbr1/Smad4/Gnl3/Foxo3/Egr1/Stat3/Ctcf/Smarca4/Ddx5/Hif1a/Ddx17/Jun/Ncor1/Tead1/Bmpr1a/Yy1/Nr3c1/Fos
Ko_Oe_Beta2	CC	GO:0005925	focal adhesion	34/2899	174/29872	0.195402298850575	2.01347273931161	4.39549162090873	5.90886899962541e-05	0.000292650700951597	0.000157198504938974	Adam17/Jak2/Map4k4/Myh9/Peak1/Itgb1/Clasp1/Dctn4/Mapre1/Mapk1/Usp33/Cbl/Tln1/Tes/Dst/Mapre2/Tns3/Rdx/Map2k2/Lpp/Ppfia1/Itgav/Dcaf6/Irf2/Phldb2/Clasp2/Arpc2/Iqgap1/Srp68/Flnb/Enah/Parva/Actn4/Cfl1	34	Adam17/Jak2/Map4k4/Myh9/Peak1/Itgb1/Clasp1/Dctn4/Mapre1/Mapk1/Usp33/Cbl/Tln1/Tes/Dst/Mapre2/Tns3/Rdx/Map2k2/Lpp/Ppfia1/Itgav/Dcaf6/Irf2/Phldb2/Clasp2/Arpc2/Iqgap1/Srp68/Flnb/Enah/Parva/Actn4/Cfl1
Ko_Oe_Beta2	BP	GO:0070085	glycosylation	41/2899	225/29872	0.182222222222222	1.87766202905216	4.33224046298344	5.93779252567407e-05	0.000293900433029635	0.000157869803567691	Large1/Galnt14/Sec1/Ost4/Krtcap2/Uggt1/Ext1/Cog4/Tusc3/Dpm3/Stt3a/Tmem59/Tmem258/Cog5/Ddost/Tet2/Mgat4b/Fut2/Rpn2/Tmem165/St3gal3/Magt1/Rpn1/Tmtc2/Ostc/Mlec/Nus1/B4galt6/Oga/Ogt/Dad1/Dpm1/Trip11/C1galt1/Dhdds/Uggt2/Slc4a10/Gfpt1/Arfgef1/Psen1/Golga2	41	Large1/Galnt14/Sec1/Ost4/Krtcap2/Uggt1/Ext1/Cog4/Tusc3/Dpm3/Stt3a/Tmem59/Tmem258/Cog5/Ddost/Tet2/Mgat4b/Fut2/Rpn2/Tmem165/St3gal3/Magt1/Rpn1/Tmtc2/Ostc/Mlec/Nus1/B4galt6/Oga/Ogt/Dad1/Dpm1/Trip11/C1galt1/Dhdds/Uggt2/Slc4a10/Gfpt1/Arfgef1/Psen1/Golga2
Ko_Oe_Beta2	BP	GO:0008277	regulation of G protein-coupled receptor signaling pathway	30/2899	146/29872	0.205479452054795	2.11731017308755	4.43676377756318	6.00392699217453e-05	0.000296989283016633	0.000159528991802532	Rgs4/Gpr158/Pde4d/Grk3/Rock2/App/Myh9/Rph3al/Gnai2/Itgb1/Camk2b/Ece1/Ppp3ca/Prkca/Pde10a/Bicd1/Rock1/Crtc3/Plcb1/Usp33/Dnm2/Aplp1/Chga/Hif1a/Ubqln2/Ywhab/Mgrn1/Rgs7/Inpp5a/Gprasp1	30	Rgs4/Gpr158/Pde4d/Grk3/Rock2/App/Myh9/Rph3al/Gnai2/Itgb1/Camk2b/Ece1/Ppp3ca/Prkca/Pde10a/Bicd1/Rock1/Crtc3/Plcb1/Usp33/Dnm2/Aplp1/Chga/Hif1a/Ubqln2/Ywhab/Mgrn1/Rgs7/Inpp5a/Gprasp1
Ko_Oe_Beta2	BP	GO:1903305	regulation of regulated secretory pathway	32/2899	160/29872	0.2	2.06084856847189	4.4109466515726	6.03118296882639e-05	0.000297786498656867	0.000159957219400659	Stxbp5l/Cadps/Syt4/Syt13/Cacna1a/Prkcb/Rph3al/Gnai2/Rab27a/Stxbp1/Gab2/Prkca/Vamp8/Vamp2/Braf/Rims2/Pdpk1/Atp2a2/Lamp1/Syt7/Rab5a/Ap1g1/Bcr/Abr/Prepl/Dnm1l/Cask/Rab3gap1/Rap1b/Rap1a/Arf1/Unc13b	32	Stxbp5l/Cadps/Syt4/Syt13/Cacna1a/Prkcb/Rph3al/Gnai2/Rab27a/Stxbp1/Gab2/Prkca/Vamp8/Vamp2/Braf/Rims2/Pdpk1/Atp2a2/Lamp1/Syt7/Rab5a/Ap1g1/Bcr/Abr/Prepl/Dnm1l/Cask/Rab3gap1/Rap1b/Rap1a/Arf1/Unc13b
Ko_Oe_Beta2	BP	GO:0003231	cardiac ventricle development	31/2899	153/29872	0.202614379084967	2.08778776544538	4.42239114478717	6.0387746161729e-05	0.000297786498656867	0.000159957219400659	Smad7/Tpm1/Robo2/Acvr1/Chd7/Tgfbr1/Smad4/Ap2b1/Cpe/Fgfr2/Dnm2/Ctnnb1/Smarca4/Tmem65/Hif1a/Isl1/Hectd1/Trip11/Med1/Frs2/Matr3/Nsd2/Ube4b/Bmpr1a/Cplane1/Fkbp1a/Mdm2/Lrp6/Mdm4/Naca/Id2	31	Smad7/Tpm1/Robo2/Acvr1/Chd7/Tgfbr1/Smad4/Ap2b1/Cpe/Fgfr2/Dnm2/Ctnnb1/Smarca4/Tmem65/Hif1a/Isl1/Hectd1/Trip11/Med1/Frs2/Matr3/Nsd2/Ube4b/Bmpr1a/Cplane1/Fkbp1a/Mdm2/Lrp6/Mdm4/Naca/Id2
Ko_Oe_Beta2	BP	GO:0002792	negative regulation of peptide secretion	19/2899	74/29872	0.256756756756757	2.64568397303823	4.64679062005215	6.04826759192909e-05	0.000297786498656867	0.000159957219400659	Stxbp5l/Sytl4/Map4k4/Madd/Tbc1d1/Ppp3ca/Abcc8/Nucb2/Anxa5/Gnao1/Foxo1/Prkn/Rptor/Eny2/Hadh/Pde1c/Chga/Ptpn11/Pde3b	19	Stxbp5l/Sytl4/Map4k4/Madd/Tbc1d1/Ppp3ca/Abcc8/Nucb2/Anxa5/Gnao1/Foxo1/Prkn/Rptor/Eny2/Hadh/Pde1c/Chga/Ptpn11/Pde3b
Ko_Oe_Beta2	BP	GO:0031445	regulation of heterochromatin formation	10/2899	25/29872	0.4	4.12169713694377	5.11911386867618	6.05369589810984e-05	0.000297786498656867	0.000159957219400659	Atf7ip/Resf1/Tasor/Morc2a/Phf8/Dyrk1a/Mphosph8/Tpr/Kdm1a/Kmt2a	10	Atf7ip/Resf1/Tasor/Morc2a/Phf8/Dyrk1a/Mphosph8/Tpr/Kdm1a/Kmt2a
Ko_Oe_Beta2	MF	GO:0034237	protein kinase A regulatory subunit binding	10/2899	25/29872	0.4	4.12169713694377	5.11911386867618	6.05369589810984e-05	0.000297786498656867	0.000159957219400659	Akap11/Akap8l/Akap8/Prrc1/Akap9/Arfgef2/Pja2/1700019D03Rik/Arfgef1/Acbd3	10	Akap11/Akap8l/Akap8/Prrc1/Akap9/Arfgef2/Pja2/1700019D03Rik/Arfgef1/Acbd3
Ko_Oe_Beta2	BP	GO:0034643	establishment of mitochondrion localization, microtubule-mediated	10/2899	25/29872	0.4	4.12169713694377	5.11911386867618	6.05369589810984e-05	0.000297786498656867	0.000159957219400659	Map1b/Hsbp1/Agbl4/Actr10/Kif5b/Ubb/Agtpbp1/Kif1b/Trak1/Hif1a	10	Map1b/Hsbp1/Agbl4/Actr10/Kif5b/Ubb/Agtpbp1/Kif1b/Trak1/Hif1a
Ko_Oe_Beta2	BP	GO:0047497	mitochondrion transport along microtubule	10/2899	25/29872	0.4	4.12169713694377	5.11911386867618	6.05369589810984e-05	0.000297786498656867	0.000159957219400659	Map1b/Hsbp1/Agbl4/Actr10/Kif5b/Ubb/Agtpbp1/Kif1b/Trak1/Hif1a	10	Map1b/Hsbp1/Agbl4/Actr10/Kif5b/Ubb/Agtpbp1/Kif1b/Trak1/Hif1a
Ko_Oe_Beta2	BP	GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	10/2899	25/29872	0.4	4.12169713694377	5.11911386867618	6.05369589810984e-05	0.000297786498656867	0.000159957219400659	Cadps/Syt4/Cacna1a/Stxbp1/Snap25/Rims2/Atp2a2/Syt7/Rab3gap1/Unc13b	10	Cadps/Syt4/Cacna1a/Stxbp1/Snap25/Rims2/Atp2a2/Syt7/Rab3gap1/Unc13b
Ko_Oe_Beta2	BP	GO:0120261	regulation of heterochromatin organization	10/2899	25/29872	0.4	4.12169713694377	5.11911386867618	6.05369589810984e-05	0.000297786498656867	0.000159957219400659	Atf7ip/Resf1/Tasor/Morc2a/Phf8/Dyrk1a/Mphosph8/Tpr/Kdm1a/Kmt2a	10	Atf7ip/Resf1/Tasor/Morc2a/Phf8/Dyrk1a/Mphosph8/Tpr/Kdm1a/Kmt2a
Ko_Oe_Beta2	BP	GO:0031098	stress-activated protein kinase signaling cascade	18/2899	68/29872	0.264705882352941	2.72759369356573	4.67566245875643	6.07981502302367e-05	0.000298702324758547	0.000160449159086777	Usp25/Mapk14/Taok1/Mapk1/Taok3/Map3k7/Prdx1/Gstp1/Foxo1/Cd2ap/Map2k2/Kat7/Stk25/Nbr1/Ppia/Taok2/Rhoa/Errfi1	18	Usp25/Mapk14/Taok1/Mapk1/Taok3/Map3k7/Prdx1/Gstp1/Foxo1/Cd2ap/Map2k2/Kat7/Stk25/Nbr1/Ppia/Taok2/Rhoa/Errfi1
Ko_Oe_Beta2	BP	GO:0042551	neuron maturation	18/2899	68/29872	0.264705882352941	2.72759369356573	4.67566245875643	6.07981502302367e-05	0.000298702324758547	0.000160449159086777	Cntnap2/Sptbn4/Nrxn1/Dlg2/Nfasc/Rb1/App/Kcnma1/Dleu2/Anks1/Gsk3b/Mtor/Mecp2/Opa1/B4galt6/Gnaq/Ank3/Rac1	18	Cntnap2/Sptbn4/Nrxn1/Dlg2/Nfasc/Rb1/App/Kcnma1/Dleu2/Anks1/Gsk3b/Mtor/Mecp2/Opa1/B4galt6/Gnaq/Ank3/Rac1
Ko_Oe_Beta2	BP	GO:0007088	regulation of mitotic nuclear division	26/2899	119/29872	0.218487394957983	2.25134717564156	4.48404827669654	6.21521412910845e-05	0.000305166247374967	0.000163921281203821	Spc25/Ins1/Rb1/Ins2/Tex14/Pebp1/Cdc42/Igf1r/Ywhah/Zfp207/Fgfr2/Rad21/Phip/Zwint/Apc/Cul3/Atm/Cdk11b/Nsmce2/Anapc5/Insr/Ik/Tom1l2/Tpr/Dync1li1/Nfe2l1	26	Spc25/Ins1/Rb1/Ins2/Tex14/Pebp1/Cdc42/Igf1r/Ywhah/Zfp207/Fgfr2/Rad21/Phip/Zwint/Apc/Cul3/Atm/Cdk11b/Nsmce2/Anapc5/Insr/Ik/Tom1l2/Tpr/Dync1li1/Nfe2l1
Ko_Oe_Beta2	BP	GO:0030324	lung development	44/2899	248/29872	0.17741935483871	1.8281721171928	4.29347519276358	6.29460924893971e-05	0.000308874110034232	0.000165912974593449	Tshz3/Thra/Pkdcc/Vegfa/Man1a2/Creb1/Ext1/Sp1/Sec24b/Mapk8ip3/Asah1/Cdc42/Mapk1/Atp7a/Ywhaz/Hipk2/Foxp1/Meg3/Fgfr2/Sp3/Numa1/Tns3/Map2k2/Hmgb1/Numb/Ctnnb1/Atxn1/Ep300/Ptges3/Fbxw7/Stk40/Rc3h2/Srsf6/Tnrc6c/Rpl13a/Bmpr1a/Ppp1ca/Errfi1/Kras/Fndc3b/Ap3b1/Esrp1/Phf14/Dicer1	44	Tshz3/Thra/Pkdcc/Vegfa/Man1a2/Creb1/Ext1/Sp1/Sec24b/Mapk8ip3/Asah1/Cdc42/Mapk1/Atp7a/Ywhaz/Hipk2/Foxp1/Meg3/Fgfr2/Sp3/Numa1/Tns3/Map2k2/Hmgb1/Numb/Ctnnb1/Atxn1/Ep300/Ptges3/Fbxw7/Stk40/Rc3h2/Srsf6/Tnrc6c/Rpl13a/Bmpr1a/Ppp1ca/Errfi1/Kras/Fndc3b/Ap3b1/Esrp1/Phf14/Dicer1
Ko_Oe_Beta2	MF	GO:0042277	peptide binding	62/2899	388/29872	0.15979381443299	1.64655426862445	4.20254146590887	6.345855030668e-05	0.000311196979459606	0.00016716071327868	Glp1r/Apbb2/Kpna4/Prlr/Tpp2/Ppp3ca/Nup98/H2-K1/Prnp/Maml1/Ctsl/Memo1/Igf1r/Srp14/Kpnb1/Calr/Adnp/Vbp1/Pfdn2/Kpna1/Ppig/Anxa5/Nup153/Tnpo1/Ctsb/Clta/H2-D1/Tm2d1/Hmgb1/Hspa8/Cst3/Lnpep/Insr/Gsr/Rps6kb1/Csnk1a1/Sec61a1/Ogt/Ppid/Ipo5/Ide/Pfdn5/Nktr/Ppia/Nolc1/Cltc/Hsp90ab1/Ap2m1/Ghr/Pfdn1/Tomm20/Kdelr1/Srp68/Kdelr2/Rplp0/Cltb/Itm2b/Itm2c/Tapbp/Npepps/Ctsd/Ppib	62	Glp1r/Apbb2/Kpna4/Prlr/Tpp2/Ppp3ca/Nup98/H2-K1/Prnp/Maml1/Ctsl/Memo1/Igf1r/Srp14/Kpnb1/Calr/Adnp/Vbp1/Pfdn2/Kpna1/Ppig/Anxa5/Nup153/Tnpo1/Ctsb/Clta/H2-D1/Tm2d1/Hmgb1/Hspa8/Cst3/Lnpep/Insr/Gsr/Rps6kb1/Csnk1a1/Sec61a1/Ogt/Ppid/Ipo5/Ide/Pfdn5/Nktr/Ppia/Nolc1/Cltc/Hsp90ab1/Ap2m1/Ghr/Pfdn1/Tomm20/Kdelr1/Srp68/Kdelr2/Rplp0/Cltb/Itm2b/Itm2c/Tapbp/Npepps/Ctsd/Ppib
Ko_Oe_Beta2	BP	GO:0051881	regulation of mitochondrial membrane potential	22/2899	93/29872	0.236559139784946	2.43756282292374	4.55195138038264	6.38191761453137e-05	0.000312772873120787	0.00016800721091793	Bnip3/Ndufc2/Slc25a36/Gclc/Park7/Gsk3b/Ubb/Dynll1/Prkn/Rbfox2/Ndufs1/Gclm/Ndufs4/Vcp/Bnip3l/Oga/Rack1/Bax/Sod1/Prkce/Sod2/Clic1	22	Bnip3/Ndufc2/Slc25a36/Gclc/Park7/Gsk3b/Ubb/Dynll1/Prkn/Rbfox2/Ndufs1/Gclm/Ndufs4/Vcp/Bnip3l/Oga/Rack1/Bax/Sod1/Prkce/Sod2/Clic1
Ko_Oe_Beta2	MF	GO:0016248	channel inhibitor activity	13/2899	40/29872	0.325	3.34887892376682	4.87341958113198	6.39530153793768e-05	0.000312851237396411	0.000168049304604802	Itpr1/Camk2d/Vamp8/Lamp2/Wnk1/Lamp1/Calm2/Rack1/Calm1/Stx8/Nedd4l/Nedd4/Vti1b	13	Itpr1/Camk2d/Vamp8/Lamp2/Wnk1/Lamp1/Calm2/Rack1/Calm1/Stx8/Nedd4l/Nedd4/Vti1b
Ko_Oe_Beta2	CC	GO:0097431	mitotic spindle pole	13/2899	40/29872	0.325	3.34887892376682	4.87341958113198	6.39530153793768e-05	0.000312851237396411	0.000168049304604802	Stag1/Kat5/Katnbl1/Stag2/Smc6/Mapre1/Katna1/Tnks/Ttc28/Numa1/Ik/Smc3/Smc1a	13	Stag1/Kat5/Katnbl1/Stag2/Smc6/Mapre1/Katna1/Tnks/Ttc28/Numa1/Ik/Smc3/Smc1a
Ko_Oe_Beta2	MF	GO:0140938	histone H3 methyltransferase activity	13/2899	40/29872	0.325	3.34887892376682	4.87341958113198	6.39530153793768e-05	0.000312851237396411	0.000168049304604802	Dot1l/Nsd1/Nsd3/Setd2/Setd5/Ehmt1/Smyd3/Kmt2c/Jarid2/Nsd2/Setd3/Ash1l/Kmt2a	13	Dot1l/Nsd1/Nsd3/Setd2/Setd5/Ehmt1/Smyd3/Kmt2c/Jarid2/Nsd2/Setd3/Ash1l/Kmt2a
Ko_Oe_Beta2	BP	GO:0051048	negative regulation of secretion	39/2899	211/29872	0.184834123222749	1.90457569124179	4.32292407905704	6.44281715967667e-05	0.00031498217225086	0.000169193944860754	Stxbp5l/Syt4/Sytl4/Ins1/Ins2/Map4k4/Gnai2/Madd/Tbc1d1/Nf1/Ppp3ca/Abcc8/Cry2/Vamp8/Nucb2/Idh2/Braf/Vps4b/Anxa5/Gnao1/Foxo1/Wnk1/Prkn/Myo5a/Neo1/Rptor/Eny2/Hadh/Pde1c/Chga/Rab7/Erp29/Bcr/Ptpn11/Abr/Rap1b/Pde3b/Rap1a/Ppp1r9a	39	Stxbp5l/Syt4/Sytl4/Ins1/Ins2/Map4k4/Gnai2/Madd/Tbc1d1/Nf1/Ppp3ca/Abcc8/Cry2/Vamp8/Nucb2/Idh2/Braf/Vps4b/Anxa5/Gnao1/Foxo1/Wnk1/Prkn/Myo5a/Neo1/Rptor/Eny2/Hadh/Pde1c/Chga/Rab7/Erp29/Bcr/Ptpn11/Abr/Rap1b/Pde3b/Rap1a/Ppp1r9a
Ko_Oe_Beta2	BP	GO:0007173	epidermal growth factor receptor signaling pathway	24/2899	106/29872	0.226415094339623	2.33303611525119	4.50732601791403	6.44945570448311e-05	0.000315113283622721	0.000169264371863218	Adam17/Ptprf/Hip1r/Dusp3/Cblb/Braf/Cbl/Ptprj/Ptpn2/Shc1/Rab7/Ptpn11/Grb2/Dgkd/Ccdc88a/Tsg101/Iqgap1/Snx5/Arf4/Errfi1/Prickle1/Psen1/Rnf115/Mvp	24	Adam17/Ptprf/Hip1r/Dusp3/Cblb/Braf/Cbl/Ptprj/Ptpn2/Shc1/Rab7/Ptpn11/Grb2/Dgkd/Ccdc88a/Tsg101/Iqgap1/Snx5/Arf4/Errfi1/Prickle1/Psen1/Rnf115/Mvp
Ko_Oe_Beta2	BP	GO:0051588	regulation of neurotransmitter transport	27/2899	126/29872	0.214285714285714	2.20805203764845	4.4549310872408	6.47142330589358e-05	0.000315992735794828	0.000169736773146287	Stxbp5l/Gpr158/Ntrk2/Syt4/Cacna1a/Prkcb/Stxbp1/Itgb1/Nf1/Prkca/Ica1/Braf/Cplx2/Rims2/Slc38a2/Per2/Atp2a2/Prkn/Rab5a/Prepl/Dnm1l/Cask/Rab3gap1/Rap1b/Rap1a/Ppp1r9a/Unc13b	27	Stxbp5l/Gpr158/Ntrk2/Syt4/Cacna1a/Prkcb/Stxbp1/Itgb1/Nf1/Prkca/Ica1/Braf/Cplx2/Rims2/Slc38a2/Per2/Atp2a2/Prkn/Rab5a/Prepl/Dnm1l/Cask/Rab3gap1/Rap1b/Rap1a/Ppp1r9a/Unc13b
Ko_Oe_Beta2	MF	GO:0051879	Hsp90 protein binding	15/2899	51/29872	0.294117647058824	3.03065965951748	4.7582306529226	6.62602446943246e-05	0.000323343498005883	0.000173685264730221	Arhgdia/Kpnb1/Tsc1/Cdc37/Ern1/Ptges3/Eif2ak3/Hif1a/Ppid/Usp19/Stub1/Stip1/Rps3/Nr3c1/Chordc1	15	Arhgdia/Kpnb1/Tsc1/Cdc37/Ern1/Ptges3/Eif2ak3/Hif1a/Ppid/Usp19/Stub1/Stip1/Rps3/Nr3c1/Chordc1
Ko_Oe_Beta2	CC	GO:0030018	Z disc	28/2899	133/29872	0.210526315789474	2.16931428260199	4.43076031133902	6.65981393618488e-05	0.000324793375307877	0.000174464072173625	S100a1/Cacna1d/Grk3/Slc8a1/Cacna1c/Sphkap/Ank2/Aldoa/Ppp3ca/Ppp3cb/Krt8/Anxa5/Cab39/Myl12b/Dst/Ppp1r12a/Ctnnb1/Ggps1/Ppp2r5a/Ppp1r12b/Glrx3/Ank3/Stub1/Dnajb6/Fkbp1a/Stk11/Sptan1/Actn4	28	S100a1/Cacna1d/Grk3/Slc8a1/Cacna1c/Sphkap/Ank2/Aldoa/Ppp3ca/Ppp3cb/Krt8/Anxa5/Cab39/Myl12b/Dst/Ppp1r12a/Ctnnb1/Ggps1/Ppp2r5a/Ppp1r12b/Glrx3/Ank3/Stub1/Dnajb6/Fkbp1a/Stk11/Sptan1/Actn4
Ko_Oe_Beta2	MF	GO:0000175	3'-5'-RNA exonuclease activity	11/2899	30/29872	0.366666666666667	3.77822237553179	4.99112022875802	6.69609162457231e-05	0.00032576465301218	0.000174985797911853	Exosc10/Cnot2/Pan3/Pan2/Cnot7/Dis3l2/Cnot1/Xrn2/Eri3/Cnot6l/Cnot6	11	Exosc10/Cnot2/Pan3/Pan2/Cnot7/Dis3l2/Cnot1/Xrn2/Eri3/Cnot6l/Cnot6
Ko_Oe_Beta2	BP	GO:0051894	positive regulation of focal adhesion assembly	11/2899	30/29872	0.366666666666667	3.77822237553179	4.99112022875802	6.69609162457231e-05	0.00032576465301218	0.000174985797911853	Vegfa/Map4k4/Myh9/Rock1/Tsc1/Ptprj/Ptpn11/Wnt4/Iqgap1/Rac1/Cfl1	11	Vegfa/Map4k4/Myh9/Rock1/Tsc1/Ptprj/Ptpn11/Wnt4/Iqgap1/Rac1/Cfl1
Ko_Oe_Beta2	BP	GO:0090169	regulation of spindle assembly	11/2899	30/29872	0.366666666666667	3.77822237553179	4.99112022875802	6.69609162457231e-05	0.00032576465301218	0.000174985797911853	Chmp2a/Rnf4/Vps4b/Drg1/Dync1h1/Numa1/Chmp5/Hnrnpu/Tpr/Senp6/Chmp4b	11	Chmp2a/Rnf4/Vps4b/Drg1/Dync1h1/Numa1/Chmp5/Hnrnpu/Tpr/Senp6/Chmp4b
Ko_Oe_Beta2	BP	GO:1990000	amyloid fibril formation	11/2899	30/29872	0.366666666666667	3.77822237553179	4.99112022875802	6.69609162457231e-05	0.00032576465301218	0.000174985797911853	Iapp/App/Vbp1/Pfdn2/Tardbp/Fus/Usp8/Pfdn5/Pfdn1/Mdm2/Psen1	11	Iapp/App/Vbp1/Pfdn2/Tardbp/Fus/Usp8/Pfdn5/Pfdn1/Mdm2/Psen1
